Sensor Make,Sensor Model,Serial Number,Station Code,Location Code,Installation Azimuth,Installation Dip,Installation Depth,Installation Date,Removal Date
Unidata,Unidata 6541 Shaft Encoder - SDI,UENC 1008,INFR,42,0,0,0,2013-05-20T12:00:00Z,9999-01-01T00:00:00Z
Unidata,Unidata 6541 Shaft Encoder - SDI,UENC 1008,INFR,42,0,0,0,2013-05-20T12:00:00Z,9999-01-01T00:00:00Z
