Mark Code,Network Code,Mark Name,Mark Type,Latitude,Longitude,Height,Datum,Vertical Offset,Dome Number,Plan Reference,Protection,Sky View,Established By,Start Time,End Time
2406,CG,C KAIAPO TLP,Iron Spike,-38.691847082,175.994779696,442.772,WGS84,-1.66,,,,good,,2012-02-12T11:00:00Z,9998-12-31T22:19:14Z
2406,CG,C KAIAPO TLP,Bronze Pin,-38.691847082,175.994779696,442.772,WGS84,-1.66,,,,good,,2012-02-12T11:00:00Z,9998-12-31T22:19:14Z
2406,CG,C KAIAPO TLP,Stainless Steel Pin,-38.691847082,175.994779696,442.772,WGS84,-1.66,,,,good,,2012-02-12T11:00:00Z,9998-12-31T22:19:14Z
2406,CG,C KAIAPO TLP,Nail,-38.691847082,175.994779696,442.772,WGS84,-1.66,,,,good,,2012-02-12T11:00:00Z,9998-12-31T22:19:14Z
2406,CG,C KAIAPO TLP,Not Specified,-38.691847082,175.994779696,442.772,WGS84,-1.66,,,,good,,2012-02-12T11:00:00Z,9998-12-31T22:19:14Z
2406,CG,C KAIAPO TLP,Iron Rod,-38.691847082,175.994779696,442.772,WGS84,-1.66,,,,good,,2012-02-12T11:00:00Z,9998-12-31T22:19:14Z
2406,CG,C KAIAPO TLP,Lead Plug,-38.691847082,175.994779696,442.772,WGS84,-1.66,,,,good,,2012-02-12T11:00:00Z,9998-12-31T22:19:14Z
2406,CG,C KAIAPO TLP,Iron Tube,-38.691847082,175.994779696,442.772,WGS84,-1.66,,,,good,,2012-02-12T11:00:00Z,9998-12-31T22:19:14Z
2406,CG,C KAIAPO TLP,Forced Centering,-38.691847082,175.994779696,442.772,WGS84,-1.66,,,,good,,2012-02-12T11:00:00Z,9998-12-31T22:19:14Z
2406,CG,C KAIAPO TLP,Steel Pin,-38.691847082,175.994779696,442.772,WGS84,-1.66,,,,good,,2012-02-12T11:00:00Z,9998-12-31T22:19:14Z
2406,CG,C KAIAPO TLP,Unmarked mark,-38.691847082,175.994779696,442.772,WGS84,-1.66,,,,good,,2012-02-12T11:00:00Z,9998-12-31T22:19:14Z
AHTI,CG,Ahititi,Unmarked mark,-38.411447554,178.046002897,563.221,NZGD2000,0,,,Stock fence necessary,dec.   inc.; 142     7; 169     10,Brendan Hodge,2008-12-31T11:00:00Z,9999-01-01T01:18:39Z
AHTI,CG,Ahititi,Not Specified,-38.411447554,178.046002897,563.221,NZGD2000,0,,,Stock fence necessary,dec.   inc.; 142     7; 169     10,Brendan Hodge,2008-12-31T11:00:00Z,9999-01-01T01:18:39Z
AHTI,CG,Ahititi,Bronze Pin,-38.411447554,178.046002897,563.221,NZGD2000,0,,,Stock fence necessary,dec.   inc.; 142     7; 169     10,Brendan Hodge,2008-12-31T11:00:00Z,9999-01-01T01:18:39Z
AHTI,CG,Ahititi,Forced Centering,-38.411447554,178.046002897,563.221,NZGD2000,0,,,Stock fence necessary,dec.   inc.; 142     7; 169     10,Brendan Hodge,2008-12-31T11:00:00Z,9999-01-01T01:18:39Z
AHTI,CG,Ahititi,Iron Tube,-38.411447554,178.046002897,563.221,NZGD2000,0,,,Stock fence necessary,dec.   inc.; 142     7; 169     10,Brendan Hodge,2008-12-31T11:00:00Z,9999-01-01T01:18:39Z
AHTI,CG,Ahititi,Iron Spike,-38.411447554,178.046002897,563.221,NZGD2000,0,,,Stock fence necessary,dec.   inc.; 142     7; 169     10,Brendan Hodge,2008-12-31T11:00:00Z,9999-01-01T01:18:39Z
AHTI,CG,Ahititi,Nail,-38.411447554,178.046002897,563.221,NZGD2000,0,,,Stock fence necessary,dec.   inc.; 142     7; 169     10,Brendan Hodge,2008-12-31T11:00:00Z,9999-01-01T01:18:39Z
AHTI,CG,Ahititi,Steel Pin,-38.411447554,178.046002897,563.221,NZGD2000,0,,,Stock fence necessary,dec.   inc.; 142     7; 169     10,Brendan Hodge,2008-12-31T11:00:00Z,9999-01-01T01:18:39Z
AHTI,CG,Ahititi,Stainless Steel Pin,-38.411447554,178.046002897,563.221,NZGD2000,0,,,Stock fence necessary,dec.   inc.; 142     7; 169     10,Brendan Hodge,2008-12-31T11:00:00Z,9999-01-01T01:18:39Z
AHTI,CG,Ahititi,Lead Plug,-38.411447554,178.046002897,563.221,NZGD2000,0,,,Stock fence necessary,dec.   inc.; 142     7; 169     10,Brendan Hodge,2008-12-31T11:00:00Z,9999-01-01T01:18:39Z
AHTI,CG,Ahititi,Iron Rod,-38.411447554,178.046002897,563.221,NZGD2000,0,,,Stock fence necessary,dec.   inc.; 142     7; 169     10,Brendan Hodge,2008-12-31T11:00:00Z,9999-01-01T01:18:39Z
AKTO,CG,Akitio Station,Iron Spike,-40.53980682,176.46122191,432.94,NZGD2000,-1.5,,,,"Good to north, some fully grown trees to north east.",,2006-04-26T12:00:00Z,9999-01-01T01:20:46Z
AKTO,CG,Akitio Station,Bronze Pin,-40.53980682,176.46122191,432.94,NZGD2000,-1.5,,,,"Good to north, some fully grown trees to north east.",,2006-04-26T12:00:00Z,9999-01-01T01:20:46Z
AKTO,CG,Akitio Station,Unmarked mark,-40.53980682,176.46122191,432.94,NZGD2000,-1.5,,,,"Good to north, some fully grown trees to north east.",,2006-04-26T12:00:00Z,9999-01-01T01:20:46Z
AKTO,CG,Akitio Station,Steel Pin,-40.53980682,176.46122191,432.94,NZGD2000,-1.5,,,,"Good to north, some fully grown trees to north east.",,2006-04-26T12:00:00Z,9999-01-01T01:20:46Z
AKTO,CG,Akitio Station,Iron Tube,-40.53980682,176.46122191,432.94,NZGD2000,-1.5,,,,"Good to north, some fully grown trees to north east.",,2006-04-26T12:00:00Z,9999-01-01T01:20:46Z
AKTO,CG,Akitio Station,Stainless Steel Pin,-40.53980682,176.46122191,432.94,NZGD2000,-1.5,,,,"Good to north, some fully grown trees to north east.",,2006-04-26T12:00:00Z,9999-01-01T01:20:46Z
AKTO,CG,Akitio Station,Nail,-40.53980682,176.46122191,432.94,NZGD2000,-1.5,,,,"Good to north, some fully grown trees to north east.",,2006-04-26T12:00:00Z,9999-01-01T01:20:46Z
AKTO,CG,Akitio Station,Forced Centering,-40.53980682,176.46122191,432.94,NZGD2000,-1.5,,,,"Good to north, some fully grown trees to north east.",,2006-04-26T12:00:00Z,9999-01-01T01:20:46Z
AKTO,CG,Akitio Station,Iron Rod,-40.53980682,176.46122191,432.94,NZGD2000,-1.5,,,,"Good to north, some fully grown trees to north east.",,2006-04-26T12:00:00Z,9999-01-01T01:20:46Z
AKTO,CG,Akitio Station,Lead Plug,-40.53980682,176.46122191,432.94,NZGD2000,-1.5,,,,"Good to north, some fully grown trees to north east.",,2006-04-26T12:00:00Z,9999-01-01T01:20:46Z
AKTO,CG,Akitio Station,Not Specified,-40.53980682,176.46122191,432.94,NZGD2000,-1.5,,,,"Good to north, some fully grown trees to north east.",,2006-04-26T12:00:00Z,9999-01-01T01:20:46Z
ANAU,CG,Anaura Bay,Lead Plug,-38.268212852,178.291223348,229.304,WGS84,-1.42,,,Stock Fence needed,excellent,,2010-10-17T11:00:00Z,9998-12-31T20:27:00Z
ANAU,CG,Anaura Bay,Iron Spike,-38.268212852,178.291223348,229.304,WGS84,-1.42,,,Stock Fence needed,excellent,,2010-10-17T11:00:00Z,9998-12-31T20:27:00Z
ANAU,CG,Anaura Bay,Stainless Steel Pin,-38.268212852,178.291223348,229.304,WGS84,-1.42,,,Stock Fence needed,excellent,,2010-10-17T11:00:00Z,9998-12-31T20:27:00Z
ANAU,CG,Anaura Bay,Nail,-38.268212852,178.291223348,229.304,WGS84,-1.42,,,Stock Fence needed,excellent,,2010-10-17T11:00:00Z,9998-12-31T20:27:00Z
ANAU,CG,Anaura Bay,Unmarked mark,-38.268212852,178.291223348,229.304,WGS84,-1.42,,,Stock Fence needed,excellent,,2010-10-17T11:00:00Z,9998-12-31T20:27:00Z
ANAU,CG,Anaura Bay,Forced Centering,-38.268212852,178.291223348,229.304,WGS84,-1.42,,,Stock Fence needed,excellent,,2010-10-17T11:00:00Z,9998-12-31T20:27:00Z
ANAU,CG,Anaura Bay,Not Specified,-38.268212852,178.291223348,229.304,WGS84,-1.42,,,Stock Fence needed,excellent,,2010-10-17T11:00:00Z,9998-12-31T20:27:00Z
ANAU,CG,Anaura Bay,Iron Rod,-38.268212852,178.291223348,229.304,WGS84,-1.42,,,Stock Fence needed,excellent,,2010-10-17T11:00:00Z,9998-12-31T20:27:00Z
ANAU,CG,Anaura Bay,Iron Tube,-38.268212852,178.291223348,229.304,WGS84,-1.42,,,Stock Fence needed,excellent,,2010-10-17T11:00:00Z,9998-12-31T20:27:00Z
ANAU,CG,Anaura Bay,Bronze Pin,-38.268212852,178.291223348,229.304,WGS84,-1.42,,,Stock Fence needed,excellent,,2010-10-17T11:00:00Z,9998-12-31T20:27:00Z
ANAU,CG,Anaura Bay,Steel Pin,-38.268212852,178.291223348,229.304,WGS84,-1.42,,,Stock Fence needed,excellent,,2010-10-17T11:00:00Z,9998-12-31T20:27:00Z
ARTA,CG,Aratiatia Dam,Iron Rod,-38.61758168,176.136412112,369.723,NZGD2000,-1.017,,,In spillway compound behind electric fence.,Good,Geonet Wairakei,2008-11-04T11:00:00Z,9999-01-01T02:35:17Z
ARTA,CG,Aratiatia Dam,Iron Tube,-38.61758168,176.136412112,369.723,NZGD2000,-1.017,,,In spillway compound behind electric fence.,Good,Geonet Wairakei,2008-11-04T11:00:00Z,9999-01-01T02:35:17Z
ARTA,CG,Aratiatia Dam,Bronze Pin,-38.61758168,176.136412112,369.723,NZGD2000,-1.017,,,In spillway compound behind electric fence.,Good,Geonet Wairakei,2008-11-04T11:00:00Z,9999-01-01T02:35:17Z
ARTA,CG,Aratiatia Dam,Nail,-38.61758168,176.136412112,369.723,NZGD2000,-1.017,,,In spillway compound behind electric fence.,Good,Geonet Wairakei,2008-11-04T11:00:00Z,9999-01-01T02:35:17Z
ARTA,CG,Aratiatia Dam,Steel Pin,-38.61758168,176.136412112,369.723,NZGD2000,-1.017,,,In spillway compound behind electric fence.,Good,Geonet Wairakei,2008-11-04T11:00:00Z,9999-01-01T02:35:17Z
ARTA,CG,Aratiatia Dam,Unmarked mark,-38.61758168,176.136412112,369.723,NZGD2000,-1.017,,,In spillway compound behind electric fence.,Good,Geonet Wairakei,2008-11-04T11:00:00Z,9999-01-01T02:35:17Z
ARTA,CG,Aratiatia Dam,Lead Plug,-38.61758168,176.136412112,369.723,NZGD2000,-1.017,,,In spillway compound behind electric fence.,Good,Geonet Wairakei,2008-11-04T11:00:00Z,9999-01-01T02:35:17Z
ARTA,CG,Aratiatia Dam,Iron Spike,-38.61758168,176.136412112,369.723,NZGD2000,-1.017,,,In spillway compound behind electric fence.,Good,Geonet Wairakei,2008-11-04T11:00:00Z,9999-01-01T02:35:17Z
ARTA,CG,Aratiatia Dam,Not Specified,-38.61758168,176.136412112,369.723,NZGD2000,-1.017,,,In spillway compound behind electric fence.,Good,Geonet Wairakei,2008-11-04T11:00:00Z,9999-01-01T02:35:17Z
ARTA,CG,Aratiatia Dam,Stainless Steel Pin,-38.61758168,176.136412112,369.723,NZGD2000,-1.017,,,In spillway compound behind electric fence.,Good,Geonet Wairakei,2008-11-04T11:00:00Z,9999-01-01T02:35:17Z
ARTA,CG,Aratiatia Dam,Forced Centering,-38.61758168,176.136412112,369.723,NZGD2000,-1.017,,,In spillway compound behind electric fence.,Good,Geonet Wairakei,2008-11-04T11:00:00Z,9999-01-01T02:35:17Z
ATIA,XX,Aratiatia Dam,Forced Centering,-38.61757094,176.1364247,369,NZGD2000,-1,,,,Good,GeoNet Wairakei,2006-10-11T11:00:00Z,2006-11-07T11:00:00Z
ATIA,XX,Aratiatia Dam,Not Specified,-38.61757094,176.1364247,369,NZGD2000,-1,,,,Good,GeoNet Wairakei,2006-10-11T11:00:00Z,2006-11-07T11:00:00Z
ATIA,XX,Aratiatia Dam,Lead Plug,-38.61757094,176.1364247,369,NZGD2000,-1,,,,Good,GeoNet Wairakei,2006-10-11T11:00:00Z,2006-11-07T11:00:00Z
ATIA,XX,Aratiatia Dam,Unmarked mark,-38.61757094,176.1364247,369,NZGD2000,-1,,,,Good,GeoNet Wairakei,2006-10-11T11:00:00Z,2006-11-07T11:00:00Z
ATIA,XX,Aratiatia Dam,Steel Pin,-38.61757094,176.1364247,369,NZGD2000,-1,,,,Good,GeoNet Wairakei,2006-10-11T11:00:00Z,2006-11-07T11:00:00Z
ATIA,XX,Aratiatia Dam,Bronze Pin,-38.61757094,176.1364247,369,NZGD2000,-1,,,,Good,GeoNet Wairakei,2006-10-11T11:00:00Z,2006-11-07T11:00:00Z
ATIA,XX,Aratiatia Dam,Stainless Steel Pin,-38.61757094,176.1364247,369,NZGD2000,-1,,,,Good,GeoNet Wairakei,2006-10-11T11:00:00Z,2006-11-07T11:00:00Z
ATIA,XX,Aratiatia Dam,Iron Tube,-38.61757094,176.1364247,369,NZGD2000,-1,,,,Good,GeoNet Wairakei,2006-10-11T11:00:00Z,2006-11-07T11:00:00Z
ATIA,XX,Aratiatia Dam,Iron Spike,-38.61757094,176.1364247,369,NZGD2000,-1,,,,Good,GeoNet Wairakei,2006-10-11T11:00:00Z,2006-11-07T11:00:00Z
ATIA,XX,Aratiatia Dam,Iron Rod,-38.61757094,176.1364247,369,NZGD2000,-1,,,,Good,GeoNet Wairakei,2006-10-11T11:00:00Z,2006-11-07T11:00:00Z
ATIA,XX,Aratiatia Dam,Nail,-38.61757094,176.1364247,369,NZGD2000,-1,,,,Good,GeoNet Wairakei,2006-10-11T11:00:00Z,2006-11-07T11:00:00Z
AUCK,LI,Whangaparaoa No 3,Not Specified,-36.6028445,174.834385561,132.711,NZGD2000,-1.28,50209M001,,,"Three MetService masts at distances of 13 metres to > 50 metres, with elevations up to 21 degrees above horizon.",,1995-09-17T12:00:00Z,9999-01-01T01:48:27Z
AUCK,LI,Whangaparaoa No 3,Iron Tube,-36.6028445,174.834385561,132.711,NZGD2000,-1.28,50209M001,,,"Three MetService masts at distances of 13 metres to > 50 metres, with elevations up to 21 degrees above horizon.",,1995-09-17T12:00:00Z,9999-01-01T01:48:27Z
AUCK,LI,Whangaparaoa No 3,Stainless Steel Pin,-36.6028445,174.834385561,132.711,NZGD2000,-1.28,50209M001,,,"Three MetService masts at distances of 13 metres to > 50 metres, with elevations up to 21 degrees above horizon.",,1995-09-17T12:00:00Z,9999-01-01T01:48:27Z
AUCK,LI,Whangaparaoa No 3,Steel Pin,-36.6028445,174.834385561,132.711,NZGD2000,-1.28,50209M001,,,"Three MetService masts at distances of 13 metres to > 50 metres, with elevations up to 21 degrees above horizon.",,1995-09-17T12:00:00Z,9999-01-01T01:48:27Z
AUCK,LI,Whangaparaoa No 3,Lead Plug,-36.6028445,174.834385561,132.711,NZGD2000,-1.28,50209M001,,,"Three MetService masts at distances of 13 metres to > 50 metres, with elevations up to 21 degrees above horizon.",,1995-09-17T12:00:00Z,9999-01-01T01:48:27Z
AUCK,LI,Whangaparaoa No 3,Iron Rod,-36.6028445,174.834385561,132.711,NZGD2000,-1.28,50209M001,,,"Three MetService masts at distances of 13 metres to > 50 metres, with elevations up to 21 degrees above horizon.",,1995-09-17T12:00:00Z,9999-01-01T01:48:27Z
AUCK,LI,Whangaparaoa No 3,Forced Centering,-36.6028445,174.834385561,132.711,NZGD2000,-1.28,50209M001,,,"Three MetService masts at distances of 13 metres to > 50 metres, with elevations up to 21 degrees above horizon.",,1995-09-17T12:00:00Z,9999-01-01T01:48:27Z
AUCK,LI,Whangaparaoa No 3,Nail,-36.6028445,174.834385561,132.711,NZGD2000,-1.28,50209M001,,,"Three MetService masts at distances of 13 metres to > 50 metres, with elevations up to 21 degrees above horizon.",,1995-09-17T12:00:00Z,9999-01-01T01:48:27Z
AUCK,LI,Whangaparaoa No 3,Unmarked mark,-36.6028445,174.834385561,132.711,NZGD2000,-1.28,50209M001,,,"Three MetService masts at distances of 13 metres to > 50 metres, with elevations up to 21 degrees above horizon.",,1995-09-17T12:00:00Z,9999-01-01T01:48:27Z
AUCK,LI,Whangaparaoa No 3,Bronze Pin,-36.6028445,174.834385561,132.711,NZGD2000,-1.28,50209M001,,,"Three MetService masts at distances of 13 metres to > 50 metres, with elevations up to 21 degrees above horizon.",,1995-09-17T12:00:00Z,9999-01-01T01:48:27Z
AUCK,LI,Whangaparaoa No 3,Iron Spike,-36.6028445,174.834385561,132.711,NZGD2000,-1.28,50209M001,,,"Three MetService masts at distances of 13 metres to > 50 metres, with elevations up to 21 degrees above horizon.",,1995-09-17T12:00:00Z,9999-01-01T01:48:27Z
AUKT,GN,Auckland Tide Gauge,Unmarked mark,-36.8437546,174.7704204,40.1,WGS84,-2.52,50216M001,,,Fair,,2009-09-21T12:00:00Z,9999-01-01T01:23:56Z
AUKT,GN,Auckland Tide Gauge,Steel Pin,-36.8437546,174.7704204,40.1,WGS84,-2.52,50216M001,,,Fair,,2009-09-21T12:00:00Z,9999-01-01T01:23:56Z
AUKT,GN,Auckland Tide Gauge,Iron Tube,-36.8437546,174.7704204,40.1,WGS84,-2.52,50216M001,,,Fair,,2009-09-21T12:00:00Z,9999-01-01T01:23:56Z
AUKT,GN,Auckland Tide Gauge,Iron Spike,-36.8437546,174.7704204,40.1,WGS84,-2.52,50216M001,,,Fair,,2009-09-21T12:00:00Z,9999-01-01T01:23:56Z
AUKT,GN,Auckland Tide Gauge,Iron Rod,-36.8437546,174.7704204,40.1,WGS84,-2.52,50216M001,,,Fair,,2009-09-21T12:00:00Z,9999-01-01T01:23:56Z
AUKT,GN,Auckland Tide Gauge,Lead Plug,-36.8437546,174.7704204,40.1,WGS84,-2.52,50216M001,,,Fair,,2009-09-21T12:00:00Z,9999-01-01T01:23:56Z
AUKT,GN,Auckland Tide Gauge,Bronze Pin,-36.8437546,174.7704204,40.1,WGS84,-2.52,50216M001,,,Fair,,2009-09-21T12:00:00Z,9999-01-01T01:23:56Z
AUKT,GN,Auckland Tide Gauge,Not Specified,-36.8437546,174.7704204,40.1,WGS84,-2.52,50216M001,,,Fair,,2009-09-21T12:00:00Z,9999-01-01T01:23:56Z
AUKT,GN,Auckland Tide Gauge,Nail,-36.8437546,174.7704204,40.1,WGS84,-2.52,50216M001,,,Fair,,2009-09-21T12:00:00Z,9999-01-01T01:23:56Z
AUKT,GN,Auckland Tide Gauge,Forced Centering,-36.8437546,174.7704204,40.1,WGS84,-2.52,50216M001,,,Fair,,2009-09-21T12:00:00Z,9999-01-01T01:23:56Z
AUKT,GN,Auckland Tide Gauge,Stainless Steel Pin,-36.8437546,174.7704204,40.1,WGS84,-2.52,50216M001,,,Fair,,2009-09-21T12:00:00Z,9999-01-01T01:23:56Z
AVLN,CG,Avalon Sound Stage,Iron Tube,-41.19644089,174.9328604,39.585,NZGD2000,-14.16,,,,"Excellent, antenna mounted on top of sound stage.",,2006-02-23T11:00:00Z,9999-01-01T02:03:06Z
AVLN,CG,Avalon Sound Stage,Bronze Pin,-41.19644089,174.9328604,39.585,NZGD2000,-14.16,,,,"Excellent, antenna mounted on top of sound stage.",,2006-02-23T11:00:00Z,9999-01-01T02:03:06Z
AVLN,CG,Avalon Sound Stage,Stainless Steel Pin,-41.19644089,174.9328604,39.585,NZGD2000,-14.16,,,,"Excellent, antenna mounted on top of sound stage.",,2006-02-23T11:00:00Z,9999-01-01T02:03:06Z
AVLN,CG,Avalon Sound Stage,Steel Pin,-41.19644089,174.9328604,39.585,NZGD2000,-14.16,,,,"Excellent, antenna mounted on top of sound stage.",,2006-02-23T11:00:00Z,9999-01-01T02:03:06Z
AVLN,CG,Avalon Sound Stage,Lead Plug,-41.19644089,174.9328604,39.585,NZGD2000,-14.16,,,,"Excellent, antenna mounted on top of sound stage.",,2006-02-23T11:00:00Z,9999-01-01T02:03:06Z
AVLN,CG,Avalon Sound Stage,Iron Spike,-41.19644089,174.9328604,39.585,NZGD2000,-14.16,,,,"Excellent, antenna mounted on top of sound stage.",,2006-02-23T11:00:00Z,9999-01-01T02:03:06Z
AVLN,CG,Avalon Sound Stage,Iron Rod,-41.19644089,174.9328604,39.585,NZGD2000,-14.16,,,,"Excellent, antenna mounted on top of sound stage.",,2006-02-23T11:00:00Z,9999-01-01T02:03:06Z
AVLN,CG,Avalon Sound Stage,Forced Centering,-41.19644089,174.9328604,39.585,NZGD2000,-14.16,,,,"Excellent, antenna mounted on top of sound stage.",,2006-02-23T11:00:00Z,9999-01-01T02:03:06Z
AVLN,CG,Avalon Sound Stage,Unmarked mark,-41.19644089,174.9328604,39.585,NZGD2000,-14.16,,,,"Excellent, antenna mounted on top of sound stage.",,2006-02-23T11:00:00Z,9999-01-01T02:03:06Z
AVLN,CG,Avalon Sound Stage,Not Specified,-41.19644089,174.9328604,39.585,NZGD2000,-14.16,,,,"Excellent, antenna mounted on top of sound stage.",,2006-02-23T11:00:00Z,9999-01-01T02:03:06Z
AVLN,CG,Avalon Sound Stage,Nail,-41.19644089,174.9328604,39.585,NZGD2000,-14.16,,,,"Excellent, antenna mounted on top of sound stage.",,2006-02-23T11:00:00Z,9999-01-01T02:03:06Z
BHST,CG,Black Hill Station,Iron Tube,-39.489184001,176.063174364,882.479,NZGD2000,-1.55,,,,GPS site is on the shoulder of a broad hill.  The hilltop obstructs the skyview up to 8 deg at a bearing of 008 true North.  This location was chosen to allow for a combined site build.,,2008-06-11T12:00:00Z,9999-01-01T00:44:23Z
BHST,CG,Black Hill Station,Bronze Pin,-39.489184001,176.063174364,882.479,NZGD2000,-1.55,,,,GPS site is on the shoulder of a broad hill.  The hilltop obstructs the skyview up to 8 deg at a bearing of 008 true North.  This location was chosen to allow for a combined site build.,,2008-06-11T12:00:00Z,9999-01-01T00:44:23Z
BHST,CG,Black Hill Station,Nail,-39.489184001,176.063174364,882.479,NZGD2000,-1.55,,,,GPS site is on the shoulder of a broad hill.  The hilltop obstructs the skyview up to 8 deg at a bearing of 008 true North.  This location was chosen to allow for a combined site build.,,2008-06-11T12:00:00Z,9999-01-01T00:44:23Z
BHST,CG,Black Hill Station,Unmarked mark,-39.489184001,176.063174364,882.479,NZGD2000,-1.55,,,,GPS site is on the shoulder of a broad hill.  The hilltop obstructs the skyview up to 8 deg at a bearing of 008 true North.  This location was chosen to allow for a combined site build.,,2008-06-11T12:00:00Z,9999-01-01T00:44:23Z
BHST,CG,Black Hill Station,Forced Centering,-39.489184001,176.063174364,882.479,NZGD2000,-1.55,,,,GPS site is on the shoulder of a broad hill.  The hilltop obstructs the skyview up to 8 deg at a bearing of 008 true North.  This location was chosen to allow for a combined site build.,,2008-06-11T12:00:00Z,9999-01-01T00:44:23Z
BHST,CG,Black Hill Station,Not Specified,-39.489184001,176.063174364,882.479,NZGD2000,-1.55,,,,GPS site is on the shoulder of a broad hill.  The hilltop obstructs the skyview up to 8 deg at a bearing of 008 true North.  This location was chosen to allow for a combined site build.,,2008-06-11T12:00:00Z,9999-01-01T00:44:23Z
BHST,CG,Black Hill Station,Lead Plug,-39.489184001,176.063174364,882.479,NZGD2000,-1.55,,,,GPS site is on the shoulder of a broad hill.  The hilltop obstructs the skyview up to 8 deg at a bearing of 008 true North.  This location was chosen to allow for a combined site build.,,2008-06-11T12:00:00Z,9999-01-01T00:44:23Z
BHST,CG,Black Hill Station,Iron Spike,-39.489184001,176.063174364,882.479,NZGD2000,-1.55,,,,GPS site is on the shoulder of a broad hill.  The hilltop obstructs the skyview up to 8 deg at a bearing of 008 true North.  This location was chosen to allow for a combined site build.,,2008-06-11T12:00:00Z,9999-01-01T00:44:23Z
BHST,CG,Black Hill Station,Stainless Steel Pin,-39.489184001,176.063174364,882.479,NZGD2000,-1.55,,,,GPS site is on the shoulder of a broad hill.  The hilltop obstructs the skyview up to 8 deg at a bearing of 008 true North.  This location was chosen to allow for a combined site build.,,2008-06-11T12:00:00Z,9999-01-01T00:44:23Z
BHST,CG,Black Hill Station,Steel Pin,-39.489184001,176.063174364,882.479,NZGD2000,-1.55,,,,GPS site is on the shoulder of a broad hill.  The hilltop obstructs the skyview up to 8 deg at a bearing of 008 true North.  This location was chosen to allow for a combined site build.,,2008-06-11T12:00:00Z,9999-01-01T00:44:23Z
BHST,CG,Black Hill Station,Iron Rod,-39.489184001,176.063174364,882.479,NZGD2000,-1.55,,,,GPS site is on the shoulder of a broad hill.  The hilltop obstructs the skyview up to 8 deg at a bearing of 008 true North.  This location was chosen to allow for a combined site build.,,2008-06-11T12:00:00Z,9999-01-01T00:44:23Z
BIRF,CG,Birch Farm,Steel Pin,-40.67976734,176.24610828,308.983,NZGD2000,-999,,,,unknown,,2005-01-25T11:00:00Z,9999-01-01T01:41:53Z
BIRF,CG,Birch Farm,Iron Tube,-40.67976734,176.24610828,308.983,NZGD2000,-999,,,,unknown,,2005-01-25T11:00:00Z,9999-01-01T01:41:53Z
BIRF,CG,Birch Farm,Iron Spike,-40.67976734,176.24610828,308.983,NZGD2000,-999,,,,unknown,,2005-01-25T11:00:00Z,9999-01-01T01:41:53Z
BIRF,CG,Birch Farm,Bronze Pin,-40.67976734,176.24610828,308.983,NZGD2000,-999,,,,unknown,,2005-01-25T11:00:00Z,9999-01-01T01:41:53Z
BIRF,CG,Birch Farm,Not Specified,-40.67976734,176.24610828,308.983,NZGD2000,-999,,,,unknown,,2005-01-25T11:00:00Z,9999-01-01T01:41:53Z
BIRF,CG,Birch Farm,Iron Rod,-40.67976734,176.24610828,308.983,NZGD2000,-999,,,,unknown,,2005-01-25T11:00:00Z,9999-01-01T01:41:53Z
BIRF,CG,Birch Farm,Stainless Steel Pin,-40.67976734,176.24610828,308.983,NZGD2000,-999,,,,unknown,,2005-01-25T11:00:00Z,9999-01-01T01:41:53Z
BIRF,CG,Birch Farm,Unmarked mark,-40.67976734,176.24610828,308.983,NZGD2000,-999,,,,unknown,,2005-01-25T11:00:00Z,9999-01-01T01:41:53Z
BIRF,CG,Birch Farm,Forced Centering,-40.67976734,176.24610828,308.983,NZGD2000,-999,,,,unknown,,2005-01-25T11:00:00Z,9999-01-01T01:41:53Z
BIRF,CG,Birch Farm,Lead Plug,-40.67976734,176.24610828,308.983,NZGD2000,-999,,,,unknown,,2005-01-25T11:00:00Z,9999-01-01T01:41:53Z
BIRF,CG,Birch Farm,Nail,-40.67976734,176.24610828,308.983,NZGD2000,-999,,,,unknown,,2005-01-25T11:00:00Z,9999-01-01T01:41:53Z
BLUF,LI,Bluff,Steel Pin,-46.58506458,168.2920876,124.663,NZGD2000,-1.265,50234M001,,Deer fence,No obstruction above 7 degrees.,,2004-03-04T11:00:00Z,9999-01-01T01:40:11Z
BLUF,LI,Bluff,Not Specified,-46.58506458,168.2920876,124.663,NZGD2000,-1.265,50234M001,,Deer fence,No obstruction above 7 degrees.,,2004-03-04T11:00:00Z,9999-01-01T01:40:11Z
BLUF,LI,Bluff,Unmarked mark,-46.58506458,168.2920876,124.663,NZGD2000,-1.265,50234M001,,Deer fence,No obstruction above 7 degrees.,,2004-03-04T11:00:00Z,9999-01-01T01:40:11Z
BLUF,LI,Bluff,Lead Plug,-46.58506458,168.2920876,124.663,NZGD2000,-1.265,50234M001,,Deer fence,No obstruction above 7 degrees.,,2004-03-04T11:00:00Z,9999-01-01T01:40:11Z
BLUF,LI,Bluff,Stainless Steel Pin,-46.58506458,168.2920876,124.663,NZGD2000,-1.265,50234M001,,Deer fence,No obstruction above 7 degrees.,,2004-03-04T11:00:00Z,9999-01-01T01:40:11Z
BLUF,LI,Bluff,Forced Centering,-46.58506458,168.2920876,124.663,NZGD2000,-1.265,50234M001,,Deer fence,No obstruction above 7 degrees.,,2004-03-04T11:00:00Z,9999-01-01T01:40:11Z
BLUF,LI,Bluff,Nail,-46.58506458,168.2920876,124.663,NZGD2000,-1.265,50234M001,,Deer fence,No obstruction above 7 degrees.,,2004-03-04T11:00:00Z,9999-01-01T01:40:11Z
