Manufacturer,Make,Model,Serial Number,Notes
"Allen Osborne Associates, Inc.",AllenOsborneAssociatesInc,Rogue SNR-8000,132,
"Allen Osborne Associates, Inc.",AllenOsborneAssociatesInc,Rogue SNR-8000,133,
