Make,Model,Serial,Number,Notes
Canterbury Seismic Instruments,CUSP3D,42102,15131,
Canterbury Seismic Instruments,CUSP3D,42103,15132,
Canterbury Seismic Instruments,CUSP3D,42104,15133,
Canterbury Seismic Instruments,CUSP3D,42105,15134,
Canterbury Seismic Instruments,CUSP3D,42106,15135,
Canterbury Seismic Instruments,CUSP3D,42107,15136,
Canterbury Seismic Instruments,CUSP3D,42108,15137,
Canterbury Seismic Instruments,CUSP3D,42109,15138,
Canterbury Seismic Instruments,CUSP3D,42114,15139,
Canterbury Seismic Instruments,CUSP3D,42116,15140,
Canterbury Seismic Instruments,CUSP3D,42123,15615,
Canterbury Seismic Instruments,CUSP3D,42124,15141,
Canterbury Seismic Instruments,CUSP3D,42147,15158,
Canterbury Seismic Instruments,CUSP3D,42148,15142,
Canterbury Seismic Instruments,CUSP3D,42149,15143,
Canterbury Seismic Instruments,CUSP3D,42150,15159,
Canterbury Seismic Instruments,CUSP3D,42151,15160,
Canterbury Seismic Instruments,CUSP3D,42152,15144,
Canterbury Seismic Instruments,CUSP3D,42153,15145,
Canterbury Seismic Instruments,CUSP3D,42154,15146,
Canterbury Seismic Instruments,CUSP3D,42155,15161,
Canterbury Seismic Instruments,CUSP3D,42156,15162,
Canterbury Seismic Instruments,CUSP3D,42157,15147,
Canterbury Seismic Instruments,CUSP3D,42158,15189,
Canterbury Seismic Instruments,CUSP3D,42159,15190,
Canterbury Seismic Instruments,CUSP3D,42161,15616,
Canterbury Seismic Instruments,CUSP3D,42162,15617,
Canterbury Seismic Instruments,CUSP3D,42164,15191,
Canterbury Seismic Instruments,CUSP3D,42165,15192,
Canterbury Seismic Instruments,CUSP3D,42166,15193,
Canterbury Seismic Instruments,CUSP3D,42167,15194,
Canterbury Seismic Instruments,CUSP3D,42168,15195,
Canterbury Seismic Instruments,CUSP3D,42169,15196,
Canterbury Seismic Instruments,CUSP3D,42170,15197,
Canterbury Seismic Instruments,CUSP3D,42172,15198,
Canterbury Seismic Instruments,CUSP3D,42212,15618,
Canterbury Seismic Instruments,CUSP3D,42213,15619,
Canterbury Seismic Instruments,CUSP3D,42214,15620,
Canterbury Seismic Instruments,CUSP3D,42215,15625,
Canterbury Seismic Instruments,CUSP3D,42217,15626,
Canterbury Seismic Instruments,CUSP3D,42218,15627,
Canterbury Seismic Instruments,CUSP3D,42219,15628,
Canterbury Seismic Instruments,CUSP3D,42220,15629,
Canterbury Seismic Instruments,CUSP3D,42222,15630,
Canterbury Seismic Instruments,CUSP3D,42223,15631,
Canterbury Seismic Instruments,CUSP3D,42224,15632,
Canterbury Seismic Instruments,CUSP3D,42225,15633,
Canterbury Seismic Instruments,CUSP3D,42226,15634,
Canterbury Seismic Instruments,CUSP3D,42227,15635,
Canterbury Seismic Instruments,CUSP3D,42228,15636,
Canterbury Seismic Instruments,CUSP3D,42229,15637,
Canterbury Seismic Instruments,CUSP3D,42230,15638,
Canterbury Seismic Instruments,CUSP3D,42231,15639,
Canterbury Seismic Instruments,CUSP3D,42232,15640,
Canterbury Seismic Instruments,CUSP3D,42233,15641,
Canterbury Seismic Instruments,CUSP3D,42235,15642,
Canterbury Seismic Instruments,CUSP3D,42236,15643,
Canterbury Seismic Instruments,CUSP3D,42237,15644,
Canterbury Seismic Instruments,CUSP3D,42238,15645,
Canterbury Seismic Instruments,CUSP3D,42239,15646,
Canterbury Seismic Instruments,CUSP3D,42240,15647,
Canterbury Seismic Instruments,CUSP3D,42247,15648,
Canterbury Seismic Instruments,CUSP3D,42249,15649,
Canterbury Seismic Instruments,CUSP3D,42250,15650,
Canterbury Seismic Instruments,CUSP3D,42251,15651,
Canterbury Seismic Instruments,CUSP3D,42252,15652,
Canterbury Seismic Instruments,CUSP3D,42253,15653,
Canterbury Seismic Instruments,CUSP3D,42255,15935,
Canterbury Seismic Instruments,CUSP3D,42256,15936,
Canterbury Seismic Instruments,CUSP3D,42257,15937,
Canterbury Seismic Instruments,CUSP3D,42258,15938,
Canterbury Seismic Instruments,CUSP3D,42259,15939,
Canterbury Seismic Instruments,CUSP3D,42260,15940,
Canterbury Seismic Instruments,CUSP3D,42261,15941,
Canterbury Seismic Instruments,CUSP3D,42262,15942,
Canterbury Seismic Instruments,CUSP3D,42263,15943,
Canterbury Seismic Instruments,CUSP3D,42264,15944,
Canterbury Seismic Instruments,CUSP3D,42265,15945,
Canterbury Seismic Instruments,CUSP3D,42266,15946,
Canterbury Seismic Instruments,CUSP3D,42267,15947,
Canterbury Seismic Instruments,CUSP3D,42268,15948,
Canterbury Seismic Instruments,CUSP3D,42269,15949,
Canterbury Seismic Instruments,CUSP3D,42270,15950,
Canterbury Seismic Instruments,CUSP3D,42271,15951,
Canterbury Seismic Instruments,CUSP3D,42272,15952,
Canterbury Seismic Instruments,CUSP3D,42273,15953,
Canterbury Seismic Instruments,CUSP3D,42274,15954,
Canterbury Seismic Instruments,CUSP3D,42275,15955,
Canterbury Seismic Instruments,CUSP3D,42276,15956,
Canterbury Seismic Instruments,CUSP3D,42277,15957,
Canterbury Seismic Instruments,CUSP3D,42278,15958,
Canterbury Seismic Instruments,CUSP3D,42279,15959,
Canterbury Seismic Instruments,CUSP3D,42280,15960,
Canterbury Seismic Instruments,CUSP3D,42281,15961,
Canterbury Seismic Instruments,CUSP3D,42282,15962,
Canterbury Seismic Instruments,CUSP3D,42283,15963,
Canterbury Seismic Instruments,CUSP3D,42285,15965,
Canterbury Seismic Instruments,CUSP3D,42286,15966,
Canterbury Seismic Instruments,CUSP3D,42287,15967,
Canterbury Seismic Instruments,CUSP3D,42288,15968,
Canterbury Seismic Instruments,CUSP3D,42289,15969,
Canterbury Seismic Instruments,CUSP3D,42290,15970,
Canterbury Seismic Instruments,CUSP3D,42291,15971,
Canterbury Seismic Instruments,CUSP3D,42292,15972,
Canterbury Seismic Instruments,CUSP3D,42293,15973,
Canterbury Seismic Instruments,CUSP3D,42294,15974,
Canterbury Seismic Instruments,CUSP3D,42295,15975,
Canterbury Seismic Instruments,CUSPM,10000,13965,
Canterbury Seismic Instruments,CUSPM,10002,13966,
Canterbury Seismic Instruments,CUSPM,10003,13967,
Canterbury Seismic Instruments,CUSPM,10004,13968,
Canterbury Seismic Instruments,CUSPM,10005,13969,
Canterbury Seismic Instruments,CUSPM,10006,13970,
Canterbury Seismic Instruments,CUSPM,10007,13971,
Canterbury Seismic Instruments,CUSPM,10008,13972,
Canterbury Seismic Instruments,CUSPM,10009,13973,
Canterbury Seismic Instruments,CUSPM,10449,13979,
Canterbury Seismic Instruments,CUSPM,10450,13980,
Canterbury Seismic Instruments,CUSPM,11000,13006,
Canterbury Seismic Instruments,CUSPM,11001,12997,
Canterbury Seismic Instruments,CUSPM,11002,12998,
Canterbury Seismic Instruments,CUSPM,11003,12999,
Canterbury Seismic Instruments,CUSPM,11004,13001,
Canterbury Seismic Instruments,CUSPM,11005,13002,
Canterbury Seismic Instruments,CUSPM,11006,13000,
Canterbury Seismic Instruments,CUSPM,11007,13003,
Canterbury Seismic Instruments,CUSPM,11008,13005,
Canterbury Seismic Instruments,CUSPM,11009,13077,
Canterbury Seismic Instruments,CUSPM,11011,13642,
Canterbury Seismic Instruments,CUSPM,11012,13076,
Canterbury Seismic Instruments,CUSPM,11014,13643,
Canterbury Seismic Instruments,CUSPM,11019,13644,
Canterbury Seismic Instruments,CUSPM,11020,13645,
Canterbury Seismic Instruments,CUSPM,11021,13108,
Canterbury Seismic Instruments,CUSPM,11022,13109,
Canterbury Seismic Instruments,CUSPM,11025,13543,
Canterbury Seismic Instruments,CUSPM,11026,13544,
Canterbury Seismic Instruments,CUSPM,11027,13547,
Canterbury Seismic Instruments,CUSPM,11028,13551,
Canterbury Seismic Instruments,CUSPM,11030,13550,
Canterbury Seismic Instruments,CUSPM,11032,13552,
Canterbury Seismic Instruments,CUSPM,11036,13546,
Canterbury Seismic Instruments,CUSPM,11038,13658,
Canterbury Seismic Instruments,CUSPM,11039,13646,
Canterbury Seismic Instruments,CUSPM,11040,13647,
Canterbury Seismic Instruments,CUSPM,11041,13117,
Canterbury Seismic Instruments,CUSPM,11042,13102,
Canterbury Seismic Instruments,CUSPM,11043,13103,
Canterbury Seismic Instruments,CUSPM,11044,13104,
Canterbury Seismic Instruments,CUSPM,11045,13545,
Canterbury Seismic Instruments,CUSPM,11046,13541,
Canterbury Seismic Instruments,CUSPM,11047,13542,
Canterbury Seismic Instruments,CUSPM,11048,13548,
Canterbury Seismic Instruments,CUSPM,11049,13549,
Canterbury Seismic Instruments,CUSPM,11050,13648,
Canterbury Seismic Instruments,CUSPM,11051,13649,
Canterbury Seismic Instruments,CUSPM,11053,13105,
Canterbury Seismic Instruments,CUSPM,11054,13106,
Canterbury Seismic Instruments,CUSPM,11055,13107,
Canterbury Seismic Instruments,CUSPM,11056,13650,
Canterbury Seismic Instruments,CUSPM,11057,13110,
Canterbury Seismic Instruments,CUSPM,11058,13111,
Canterbury Seismic Instruments,CUSPM,11059,13112,
Canterbury Seismic Instruments,CUSPM,11060,13113,
Canterbury Seismic Instruments,CUSPM,11061,13114,
Canterbury Seismic Instruments,CUSPM,11062,13115,
Canterbury Seismic Instruments,CUSPM,11063,13116,
Canterbury Seismic Instruments,CUSPM,11064,13651,
Canterbury Seismic Instruments,CUSPM,11066,13652,
Canterbury Seismic Instruments,CUSPM,11067,13653,
Canterbury Seismic Instruments,CUSPM,11068,13654,
Canterbury Seismic Instruments,CUSPM,11069,13655,
Canterbury Seismic Instruments,CUSPM,13032,13974,
Canterbury Seismic Instruments,CUSPM,13041,13004,
Canterbury Seismic Instruments,EQR120,46491,12923,
Canterbury Seismic Instruments,EQR120,46492,12924,
Canterbury Seismic Instruments,EQR120,46493,12925,
Canterbury Seismic Instruments,EQR120,46494,12926,
Canterbury Seismic Instruments,EQR120,46495,12909,
Canterbury Seismic Instruments,EQR120,46496,12910,
Canterbury Seismic Instruments,EQR120,46497,12911,
Canterbury Seismic Instruments,EQR120,46498,12912,
Canterbury Seismic Instruments,EQR120,46499,12927,
Canterbury Seismic Instruments,EQR120,46500,12914,
Canterbury Seismic Instruments,EQR120,46501,12915,
Canterbury Seismic Instruments,EQR120,46502,12916,
Canterbury Seismic Instruments,EQR120,46503,12917,
Canterbury Seismic Instruments,EQR120,46504,12918,
Canterbury Seismic Instruments,EQR120,46505,12919,
Canterbury Seismic Instruments,EQR120,46506,12920,
Canterbury Seismic Instruments,EQR120,46507,12921,
Canterbury Seismic Instruments,EQR120,46508,12922,
Canterbury Seismic Instruments,EQR120,46522,,
Canterbury Seismic Instruments,EQR120,46523,,
Canterbury Seismic Instruments,EQR120,46524,,
Canterbury Seismic Instruments,EQR120,46525,,
Canterbury Seismic Instruments,EQR120,46526,,
Canterbury Seismic Instruments,EQR120,46527,,
Canterbury Seismic Instruments,EQR120,46528,,
Canterbury Seismic Instruments,EQR120,46529,,
Canterbury Seismic Instruments,EQR120,46530,,
Canterbury Seismic Instruments,EQR120,46531,,
Canterbury Seismic Instruments,EQR120,46532,,
Canterbury Seismic Instruments,EQR120,46533,,
Canterbury Seismic Instruments,EQR120,46534,,
Canterbury Seismic Instruments,EQR120,46535,,
Canterbury Seismic Instruments,EQR120,46536,,
Canterbury Seismic Instruments,EQR120,46537,,
Canterbury Seismic Instruments,EQR120,46538,,
Canterbury Seismic Instruments,EQR120,46539,,
Canterbury Seismic Instruments,EQR120,46540,,
Canterbury Seismic Instruments,EQR120,46541,,
Canterbury Seismic Instruments,EQR120,46542,,
Canterbury Seismic Instruments,EQR120,46543,,
Canterbury Seismic Instruments,EQR120,46571,,
Canterbury Seismic Instruments,EQR120,46594,,
Canterbury Seismic Instruments,EQR120,46595,,
Canterbury Seismic Instruments,EQR120,46596,,
Canterbury Seismic Instruments,EQR120,46597,,
Canterbury Seismic Instruments,EQR120,46598,,
Canterbury Seismic Instruments,EQR120,46599,,
Canterbury Seismic Instruments,EQR120,46600,,
Canterbury Seismic Instruments,EQR120,46601,,
Canterbury Seismic Instruments,EQR120,46603,,
Canterbury Seismic Instruments,EQR120,46604,,
Canterbury Seismic Instruments,EQR120,46605,,
Canterbury Seismic Instruments,EQR120,46607,,
Canterbury Seismic Instruments,EQR120,46608,,
Canterbury Seismic Instruments,EQR120,46609,,
Canterbury Seismic Instruments,EQR120,46610,,
Canterbury Seismic Instruments,EQR120,46611,,
Canterbury Seismic Instruments,EQR120,46612,,
Canterbury Seismic Instruments,EQR120,46613,,
Canterbury Seismic Instruments,EQR120,46614,,
Canterbury Seismic Instruments,EQR120,46615,,
Canterbury Seismic Instruments,EQR120,46617,,
Canterbury Seismic Instruments,EQR120,46618,,
Canterbury Seismic Instruments,EQR120,46619,,
Canterbury Seismic Instruments,EQR120,46621,,
Canterbury Seismic Instruments,EQR120,46622,,
Canterbury Seismic Instruments,EQR120,46623,,
Canterbury Seismic Instruments,EQR120,46624,,
Canterbury Seismic Instruments,EQR120,46625,,
Canterbury Seismic Instruments,EQR120,46626,,
Canterbury Seismic Instruments,EQR120,46627,,
Canterbury Seismic Instruments,EQR120,46628,,
Canterbury Seismic Instruments,EQR120,46629,,
Canterbury Seismic Instruments,EQR120,46631,,
Canterbury Seismic Instruments,EQR120,46647,,
Canterbury Seismic Instruments,EQR120,46648,,
Canterbury Seismic Instruments,EQR120,46649,,
Canterbury Seismic Instruments,EQR120,46650,,
Canterbury Seismic Instruments,EQR120,46651,,
Canterbury Seismic Instruments,EQR120,46652,,
Canterbury Seismic Instruments,EQR120,46653,,
Canterbury Seismic Instruments,EQR120,46654,,
Canterbury Seismic Instruments,EQR120,46655,,
Canterbury Seismic Instruments,EQR120,46656,,
Canterbury Seismic Instruments,EQR120,46657,,
Canterbury Seismic Instruments,EQR120,46658,,
Canterbury Seismic Instruments,EQR120,46660,,
Canterbury Seismic Instruments,EQR120,46661,,
Canterbury Seismic Instruments,EQR120,46662,,
Canterbury Seismic Instruments,EQR120,46663,,
Canterbury Seismic Instruments,EQR120,46664,,
Canterbury Seismic Instruments,EQR120,46665,,
Canterbury Seismic Instruments,EQR120,46666,,
Canterbury Seismic Instruments,EQR120,46667,,
Canterbury Seismic Instruments,EQR120,46668,,
Canterbury Seismic Instruments,EQR120,46669,,
Canterbury Seismic Instruments,EQR120,46671,,
Canterbury Seismic Instruments,EQR120,46672,,
Canterbury Seismic Instruments,EQR120,46673,,
Canterbury Seismic Instruments,EQR120,46675,,
Canterbury Seismic Instruments,EQR120,46678,,
Canterbury Seismic Instruments,EQR120,46679,,
Canterbury Seismic Instruments,EQR120,46680,,
Canterbury Seismic Instruments,EQR120,46697,,
Canterbury Seismic Instruments,EQR120,46699,,
Canterbury Seismic Instruments,EQR120,46701,,
Canterbury Seismic Instruments,EQR120,46702,,
Canterbury Seismic Instruments,EQR120,46703,,
Canterbury Seismic Instruments,EQR120,46704,,
Canterbury Seismic Instruments,EQR120,46705,,
Canterbury Seismic Instruments,EQR120,46706,,
Canterbury Seismic Instruments,EQR120,46707,,
Canterbury Seismic Instruments,EQR120,46708,,
Canterbury Seismic Instruments,EQR120,46709,,
Canterbury Seismic Instruments,EQR120,46710,,
Canterbury Seismic Instruments,EQR120,46711,,
Canterbury Seismic Instruments,EQR120,46712,,
Canterbury Seismic Instruments,EQR120,46713,,
Canterbury Seismic Instruments,EQR120,46714,,
Canterbury Seismic Instruments,EQR120,46715,,
Canterbury Seismic Instruments,EQR120,46716,,
Canterbury Seismic Instruments,EQR120,46717,,
Canterbury Seismic Instruments,EQR120,46718,,
Canterbury Seismic Instruments,EQR120,46719,,
Canterbury Seismic Instruments,EQR120,46720,,
Canterbury Seismic Instruments,EQR120,46721,,
Canterbury Seismic Instruments,EQR120,46722,,
Canterbury Seismic Instruments,EQR120,46723,,
Canterbury Seismic Instruments,EQR120,46724,,
Canterbury Seismic Instruments,EQR120,46725,,
Canterbury Seismic Instruments,EQR120,46726,,
Canterbury Seismic Instruments,EQR120,46727,,
Canterbury Seismic Instruments,EQR120,46728,,
Canterbury Seismic Instruments,EQR120,46729,,
Canterbury Seismic Instruments,EQR120,46730,,
Canterbury Seismic Instruments,EQR120,46731,,
Canterbury Seismic Instruments,EQR120,46732,,
Canterbury Seismic Instruments,EQR120,46733,,
Canterbury Seismic Instruments,EQR120,46772,,
Canterbury Seismic Instruments,EQR120,46773,,
Canterbury Seismic Instruments,EQR120,46774,,
Canterbury Seismic Instruments,EQR120,46775,,
Canterbury Seismic Instruments,EQR120,46776,,
Canterbury Seismic Instruments,EQR120,46777,,
Canterbury Seismic Instruments,EQR120,46778,,
Canterbury Seismic Instruments,EQR120,46779,,
Canterbury Seismic Instruments,EQR120,46780,,
Canterbury Seismic Instruments,EQR120,46781,,
Canterbury Seismic Instruments,EQR120,46782,,
Canterbury Seismic Instruments,EQR120,46783,,
Canterbury Seismic Instruments,EQR120,46784,,
Canterbury Seismic Instruments,EQR120,46785,,
Canterbury Seismic Instruments,EQR120,46786,,
Canterbury Seismic Instruments,EQR120,46787,,
Canterbury Seismic Instruments,EQR120,46788,,
Canterbury Seismic Instruments,EQR120,46789,,
Canterbury Seismic Instruments,EQR120,46790,,
Canterbury Seismic Instruments,EQR120,46791,,
Canterbury Seismic Instruments,EQR120,46792,,
Canterbury Seismic Instruments,EQR120,46793,,
Canterbury Seismic Instruments,EQR120,46794,,
Canterbury Seismic Instruments,EQR120,46795,,
Canterbury Seismic Instruments,EQR120,46800,,
Canterbury Seismic Instruments,EQR120,46882,,
Canterbury Seismic Instruments,EQR120,46883,,
Canterbury Seismic Instruments,EQR120,46899,,
Canterbury Seismic Instruments,EQR120,46900,,
Canterbury Seismic Instruments,EQR120,46901,,
Canterbury Seismic Instruments,EQR120,46902,,
Canterbury Seismic Instruments,EQR120,46904,,
Canterbury Seismic Instruments,EQR120,46909,,
Canterbury Seismic Instruments,EQR120,46911,,
Canterbury Seismic Instruments,EQR120,46919,,
Canterbury Seismic Instruments,EQR120,46920,,
Canterbury Seismic Instruments,EQR120,46928,,
Canterbury Seismic Instruments,EQR120,46930,,
Canterbury Seismic Instruments,EQR120,46949,,
Canterbury Seismic Instruments,EQR120,46983,,
GEM Systems,GSM-90,28480,,
GEM Systems,GSM-90,1078883,,
GEM Systems,GSM-90,5121764,,
GEM Systems,GSM-90F1,3116216,,
GEM Systems,GSM-90F1,4096798,,
GEM Systems,GSM-90F1,7047767,,
GEM Systems,GSM-90F1,8012579,,
Kinemetrics,BASALT,1196,14805,
Kinemetrics,BASALT,1245,14806,
Kinemetrics,BASALT,1263,14807,
Kinemetrics,BASALT,1264,14808,
Kinemetrics,BASALT,1275,14809,
Kinemetrics,BASALT,1277,14810,
Kinemetrics,BASALT,1278,14811,
Kinemetrics,BASALT,1279,14812,
Kinemetrics,BASALT,1280,14813,
Kinemetrics,BASALT,1281,14814,
Kinemetrics,BASALT,132,14242,
Kinemetrics,BASALT,1673,15099,
Kinemetrics,BASALT,1674,15100,
Kinemetrics,BASALT,1675,15101,
Kinemetrics,BASALT,1676,15102,
Kinemetrics,BASALT,1677,15103,
Kinemetrics,BASALT,1678,15104,
Kinemetrics,BASALT,1679,15105,
Kinemetrics,BASALT,1680,15106,
Kinemetrics,BASALT,1681,15107,
Kinemetrics,BASALT,1682,15108,
Kinemetrics,BASALT,1761,15243,
Kinemetrics,BASALT,1762,15249,
Kinemetrics,BASALT,1763,15245,
Kinemetrics,BASALT,1764,15247,
Kinemetrics,BASALT,1765,15241,
Kinemetrics,BASALT,1766,15248,
Kinemetrics,BASALT,1767,15242,
Kinemetrics,BASALT,1768,15246,
Kinemetrics,BASALT,1769,15244,
Kinemetrics,BASALT,1770,15250,
Kinemetrics,BASALT,2024,15293,
Kinemetrics,BASALT,2025,15292,
Kinemetrics,BASALT,2026,15298,
Kinemetrics,BASALT,2027,15295,
Kinemetrics,BASALT,2028,15300,
Kinemetrics,BASALT,2029,15296,
Kinemetrics,BASALT,2030,15297,
Kinemetrics,BASALT,2031,15299,
Kinemetrics,BASALT,2032,15294,
Kinemetrics,BASALT,2033,15291,
Kinemetrics,BASALT,2139,15556,
Kinemetrics,BASALT,2140,15557,
Kinemetrics,BASALT,2141,15558,
Kinemetrics,BASALT,2142,15559,
Kinemetrics,BASALT,2143,15560,
Kinemetrics,BASALT,2144,15561,
Kinemetrics,BASALT,2145,15562,
Kinemetrics,BASALT,2146,15563,
Kinemetrics,BASALT,2147,15564,
Kinemetrics,BASALT,2148,15565,
Kinemetrics,BASALT,2149,15566,
Kinemetrics,BASALT,2150,15567,
Kinemetrics,BASALT,2151,15568,
Kinemetrics,BASALT,2152,15569,
Kinemetrics,BASALT,2153,15570,
Kinemetrics,BASALT,2154,15571,
Kinemetrics,BASALT,2155,15572,
Kinemetrics,BASALT,2156,15573,
Kinemetrics,BASALT,2157,15574,
Kinemetrics,BASALT,2158,15575,
Kinemetrics,BASALT,2408,15820,
Kinemetrics,BASALT,2409,15824,
Kinemetrics,BASALT,2411,15825,
Kinemetrics,BASALT,2412,15821,
Kinemetrics,BASALT,2413,15817,
Kinemetrics,BASALT,2414,15819,
Kinemetrics,BASALT,2415,15818,
Kinemetrics,BASALT,2416,15826,
Kinemetrics,BASALT,2417,15816,
Kinemetrics,BASALT,2418,15832,
Kinemetrics,BASALT,2419,15828,
Kinemetrics,BASALT,2420,15823,
Kinemetrics,BASALT,2421,15822,
Kinemetrics,BASALT,2422,15830,
Kinemetrics,BASALT,2423,15827,
Kinemetrics,BASALT,2424,15829,
Kinemetrics,BASALT,2425,15833,
Kinemetrics,BASALT,2426,15831,
Kinemetrics,BASALT,2427,15815,
Kinemetrics,BASALT,2428,15814,
Kinemetrics,BASALT,2429,15813,
Kinemetrics,BASALT,2430,15812,
Kinemetrics,BASALT,2431,15811,
Kinemetrics,BASALT,2432,15794,
Kinemetrics,BASALT,2434,15793,
Kinemetrics,BASALT,2436,15792,
Kinemetrics,BASALT,438,14243,
Kinemetrics,BASALT,439,14244,
Kinemetrics,BASALT,491,14245,
Kinemetrics,BASALT,492,14246,
Kinemetrics,BASALT,493,14247,
Kinemetrics,BASALT,494,14248,
Kinemetrics,BASALT,495,14249,
Kinemetrics,BASALT,496,14250,
Kinemetrics,BASALT,497,14251,
Kinemetrics,BASALT,552,14339,
Kinemetrics,BASALT,556,14340,
Kinemetrics,BASALT,557,14341,
Kinemetrics,BASALT,558,14342,
Kinemetrics,BASALT,559,14343,
Kinemetrics,BASALT,560,14344,
Kinemetrics,BASALT,561,14345,
Kinemetrics,BASALT,562,14346,
Kinemetrics,BASALT,563,14347,
Kinemetrics,BASALT,564,14348,
Kinemetrics,BASALT,612,14377,
Kinemetrics,BASALT,613,14378,
Kinemetrics,BASALT,614,14379,
Kinemetrics,BASALT,615,14380,
Kinemetrics,BASALT,616,14381,
Kinemetrics,BASALT,619,14382,
Kinemetrics,BASALT,620,14383,
Kinemetrics,BASALT,621,14384,
Kinemetrics,BASALT,622,14385,
Kinemetrics,BASALT,623,14386,
Kinemetrics,ETNA,1391,12693,
Kinemetrics,ETNA,1657,12756,
Kinemetrics,ETNA,1658,12762,
Kinemetrics,ETNA,1659,12757,
Kinemetrics,ETNA,1660,12697,
Kinemetrics,ETNA,1661,12689,
Kinemetrics,ETNA,1662,12686,
Kinemetrics,ETNA,1663,12758,
Kinemetrics,ETNA,1664,12695,
Kinemetrics,ETNA,1665,12694,
Kinemetrics,ETNA,1667,12698,
Kinemetrics,ETNA,1668,12685,
Kinemetrics,ETNA,1669,12687,
Kinemetrics,ETNA,1670,12682,Obsolete
Kinemetrics,ETNA,1671,12759,
Kinemetrics,ETNA,1672,12690,
Kinemetrics,ETNA,1673,12691,
Kinemetrics,ETNA,1674,12699,
Kinemetrics,ETNA,1675,12688,
Kinemetrics,ETNA,1676,12760,
Kinemetrics,ETNA,1677,12696,
Kinemetrics,ETNA,1678,12700,
Kinemetrics,ETNA,1680,12763,
Kinemetrics,ETNA,1681,12683,
Kinemetrics,ETNA,1737,12692,
Kinemetrics,ETNA,1738,12764,
Kinemetrics,ETNA,1739,12765,
Kinemetrics,ETNA,1740,12761,
Kinemetrics,ETNA,1741,12684,
Kinemetrics,ETNA,2432,,Site no longer supported.
Kinemetrics,ETNA,2433,,
Kinemetrics,ETNA,2434,,Site no longer supported.
Kinemetrics,ETNA,2435,,
Kinemetrics,ETNA,2436,,Site no longer supported.
Kinemetrics,ETNA,2826,9000,
Kinemetrics,ETNA,2827,9001,Obsolete
Kinemetrics,ETNA,2828,9002,Obsolete
Kinemetrics,ETNA,2829,9003,Obsolete
Kinemetrics,ETNA,2830,9004,Obsolete
Kinemetrics,ETNA,2831,9005,
Kinemetrics,ETNA,2832,9006,
Kinemetrics,ETNA,2833,9007,Obsolete
Kinemetrics,ETNA,2834,9008,Obsolete
Kinemetrics,ETNA,2835,9009,Obsolete
Kinemetrics,ETNA,2836,9010,
Kinemetrics,ETNA,2837,9011,
Kinemetrics,ETNA,2838,9012,
Kinemetrics,ETNA,2839,9013,
Kinemetrics,ETNA,2840,9014,
Kinemetrics,ETNA,2841,9015,Obsolete
Kinemetrics,ETNA,2844,9016,Obsolete
Kinemetrics,ETNA,2845,9017,Obsolete
Kinemetrics,ETNA,2846,9018,
Kinemetrics,ETNA,2847,9019,
Kinemetrics,ETNA,2971,9070,Obsolete
Kinemetrics,ETNA,2972,9085,
Kinemetrics,ETNA,2973,9080,
Kinemetrics,ETNA,2974,9081,
Kinemetrics,ETNA,2975,9075,
Kinemetrics,ETNA,2976,9072,Obsolete
Kinemetrics,ETNA,2977,9073,Obsolete
Kinemetrics,ETNA,2978,9082,Obsolete
Kinemetrics,ETNA,2979,9087,Obsolete
Kinemetrics,ETNA,2980,9088,Obsolete
Kinemetrics,ETNA,2981,9076,
Kinemetrics,ETNA,2982,9078,
Kinemetrics,ETNA,2983,9074,Obsolete
Kinemetrics,ETNA,2984,9079,
Kinemetrics,ETNA,2985,9071,Obsolete
Kinemetrics,ETNA,2986,9084,Destroyed by fire at RUAS seismic station.
Kinemetrics,ETNA,2987,9086,
Kinemetrics,ETNA,2988,9083,Obsolete
Kinemetrics,ETNA,2989,9077,Obsolete
Kinemetrics,ETNA,2990,9089,
Kinemetrics,ETNA,3075,9094,
Kinemetrics,ETNA,3076,9103,
Kinemetrics,ETNA,3077,9102,
Kinemetrics,ETNA,3078,9101,Obsolete
Kinemetrics,ETNA,3079,9092,Obsolete
Kinemetrics,ETNA,3080,9095,
Kinemetrics,ETNA,3081,9090,Obsolete
Kinemetrics,ETNA,3082,9100,
Kinemetrics,ETNA,3083,9093,Obsolete
Kinemetrics,ETNA,3084,9108,Obsolete
Kinemetrics,ETNA,3085,9107,
Kinemetrics,ETNA,3086,9109,Obsolete
Kinemetrics,ETNA,3087,9099,
Kinemetrics,ETNA,3088,9096,
Kinemetrics,ETNA,3089,9098,
Kinemetrics,ETNA,3090,9105,
Kinemetrics,ETNA,3091,9097,
Kinemetrics,ETNA,3092,9104,
Kinemetrics,ETNA,3093,9106,
Kinemetrics,ETNA,3094,9091,
Kinemetrics,ETNA,3095,9110,Obsolete
Kinemetrics,ETNA,3096,9124,Obsolete
Kinemetrics,ETNA,3097,9127,Obsolete
Kinemetrics,ETNA,3098,9119,Obsolete
Kinemetrics,ETNA,3099,9121,Obsolete
Kinemetrics,ETNA,3100,9120,
Kinemetrics,ETNA,3101,9115,Obsolete
Kinemetrics,ETNA,3102,9116,Obsolete
Kinemetrics,ETNA,3103,9112,Obsolete
Kinemetrics,ETNA,3104,9118,Obsolete
Kinemetrics,ETNA,3105,9114,Obsolete
Kinemetrics,ETNA,3106,9123,Obsolete
Kinemetrics,ETNA,3107,9117,
Kinemetrics,ETNA,3108,9113,Obsolete
Kinemetrics,ETNA,3109,9122,Obsolete
Kinemetrics,ETNA,3110,9111,
