Sensor Make,Sensor Model,Serial Number,Station Code,Location Code,Installation Azimuth,Installation Dip,Installation Depth,Installation Date,Removal Date
Kinemetrics,FBA-ES-T,1434,RCBS,20,0,0,0,2013-01-29T01:00:01Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,1435,JCZ,20,0,0,0,2004-06-25T00:00:00Z,2009-03-09T00:00:00Z
Kinemetrics,FBA-ES-T,1435,CSWS,20,0,0,0,2013-07-23T05:20:10Z,2013-11-19T10:00:00Z
Kinemetrics,FBA-ES-T,1436,MXZ,20,0,0,0,2004-02-29T00:00:00Z,2011-08-17T22:50:00Z
Kinemetrics,FBA-ES-T,1436,KHZ,20,0,0,0,2014-01-17T01:00:01Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,1437,BKZ,20,0,0,0,2004-02-11T02:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,1438,LBZ,20,0,0,0,2004-06-04T06:20:00Z,2008-03-20T00:00:01Z
Kinemetrics,FBA-ES-T,1438,CTZ,20,0,0,0,2008-11-25T02:01:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,1439,WKZ,20,0,0,0,2004-06-03T00:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,1440,TUZ,20,0,0,0,2003-09-10T00:00:00Z,2015-10-27T05:00:00Z
Kinemetrics,FBA-ES-T,1441,MLZ,20,0,0,0,2003-09-08T00:00:00Z,2014-03-25T00:00:00Z
Kinemetrics,FBA-ES-T,1754,VRZ,20,0,0,0,2005-02-10T03:06:00Z,2014-03-19T00:00:00Z
Kinemetrics,FBA-ES-T,1755,DCZ,20,0,0,0,2005-07-23T00:00:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,1756,EAZ,20,0,0,0,2004-11-01T00:00:00Z,2014-11-04T00:00:00Z
Kinemetrics,FBA-ES-T,1757,FOZ,20,0,0,0,2004-10-13T00:00:02Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,1758,DSZ,20,0,0,0,2004-07-20T21:40:01Z,2005-07-04T03:40:00Z
Kinemetrics,FBA-ES-T,1758,LBZ,20,0,0,0,2008-03-20T00:00:01Z,2014-10-02T00:00:00Z
Kinemetrics,FBA-ES-T,1758,EAZ,20,0,0,0,2014-11-04T00:02:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,2260,SYZ,20,0,0,0,2006-05-05T00:20:00Z,9999-01-01T00:00:00Z
Kinemetrics,FBA-ES-T,2261,PYZ,20,0,0,0,2007-05-01T01:00:00Z,9999-01-01T00:00:00Z
